CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
10.230.588/0001-23;FINVEST CAPITAL PARTNERS FIP MULTI IE - RESP LIMITADA;2023-06-30;185338902.860000000000;;;;N;Investidores profissionais;0.00000000;3302.00000000;34752073.10000000;3302.00000000;26400000.00000000;5149896.25000000;3.00000000;29.04000000;1.00000000;70.96000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;3302.00000000;3302.00000000;56129.28614779;N;N
10.230.588/0001-23;FINVEST CAPITAL PARTNERS FIP MULTI IE - RESP LIMITADA;2023-09-30;185308804.810000000000;;;;S;Investidores profissionais;0.00000000;3302.00000000;34752073.10000000;3302.00000000;26400000.00000000;5183318.21000000;3.00000000;29.04000000;1.00000000;70.96000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;3302.00000000;3302.00000000;56120.17105088;N;N
10.230.588/0001-23;FINVEST CAPITAL PARTNERS FIP MULTI IE - RESP LIMITADA;2023-12-31;188126421.720000000000;;;;S;Investidores profissionais;0.00000000;3302.00000000;34752073.10000000;3302.00000000;34752073.10000000;5167018.89000000;3.00000000;29.04000000;1.00000000;70.96000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;3302.00000000;3302.00000000;56973.47720170;N;N
10.292.990/0001-32;AC2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-03-31;99224431.510000000000;;;;N;Investidores qualificados;315449018.04000000;394765.00000000;315449018.04000000;382260.37739562;290526875.43000000;0.00000000;4.00000000;30.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;69.59000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;Única;5.00000000;394765.00000000;382260.37739562;259.57289161;N;N
10.292.990/0001-32;AC2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-06-30;99176132.330000000000;;;;N;Investidores qualificados;315449018.04000000;394765.00000000;315449018.04000000;382260.37739562;290526875.43000000;0.00000000;4.00000000;30.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;69.59000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;Única;5.00000000;394765.00000000;382260.37739562;259.44654009;N;N
10.292.990/0001-32;AC2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-09-30;99165627.300000000000;;;;N;Investidores qualificados;315449018.04000000;394765.00000000;315449018.04000000;382260.37739562;290526875.43000000;0.00000000;4.00000000;30.37000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;69.63000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;Única;5.00000000;394765.00000000;382260.37739562;259.41905875;N;N
10.292.990/0001-32;AC2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;94792169.120000000000;;;;N;Investidores qualificados;315449018.04000000;394765.00000000;315449018.04000000;382260.37739562;290526875.43000000;0.00000000;4.00000000;30.37000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;69.63000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;Única;5.00000000;394765.00000000;382260.37739562;247.97801375;N;N
10.381.075/0001-13;MULTINER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-03-31;-1391414.620000000000;;;;S;Investidores qualificados;0.00000000;902.95991338;1019847436.74000000;902.95991338;1019847436.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;10.00000000;92.38000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;7.62000000;0.00000000;0.00000000;0.00000000;0.00000000;13.00000000;100.00000000;1;0.00000000;902.95991338;902.95991338;-1540.94838473;N;N
10.381.075/0001-13;MULTINER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-06-30;-1254398.550000000000;;;;S;Investidores qualificados;0.00000000;902.95991338;1019847436.74000000;902.95991338;1019847436.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;92.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;7.29000000;0.00000000;0.00000000;0.00000000;0.00000000;16.00000000;100.00000000;1;0.00000000;902.95913380;902.95991338;-1389.20735174;N;N
10.381.075/0001-13;MULTINER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-09-30;-1142644.100000000000;;;;S;Investidores qualificados;0.00000000;902.95991338;1019847436.74000000;902.95991338;1019847436.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;92.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;7.29000000;0.00000000;0.00000000;0.00000000;0.00000000;16.00000000;100.00000000;1;16.00000000;902.95991338;902.95991338;-1265.44277665;N;N
10.381.075/0001-13;MULTINER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;-666151.330000000000;;;;S;Investidores qualificados;0.00000000;902.95991338;1019847436.73000000;902.95991338;1019847436.73000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;92.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;7.29000000;0.00000000;0.00000000;0.00000000;0.00000000;16.00000000;100.00000000;1;16.00000000;902.95991338;902.95991338;-737.74186442;N;N
10.433.552/0001-47;BROOKFIELD BRAZIL AGRILAND FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-03-31;960871.910500000000;;;;S;Investidores qualificados;817440000.00000000;817440000.00000000;817440000.00000000;659184790.08000000;659184790.08000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;817440000.00000000;659184790.08000000;0.00145770;N;N
10.433.552/0001-47;BROOKFIELD BRAZIL AGRILAND FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-06-30;987635.611000000000;;;;S;Investidores qualificados;817440000.00000000;817440000.00000000;817440000.00000000;659184790.08000000;659184790.08000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;817440000.00000000;659184790.08000000;0.00149830;N;N
10.433.552/0001-47;BROOKFIELD BRAZIL AGRILAND FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-09-30;1020719.402400000000;;;;S;Investidores qualificados;817440000.00000000;817440000.00000000;817440000.00000000;659184790.08000000;659184790.08000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;817440000.00000000;659184790.08000000;0.00154850;N;N
10.433.552/0001-47;BROOKFIELD BRAZIL AGRILAND FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;1039109.626200000000;;;;S;Investidores qualificados;817440000.00000000;817440000.00000000;817440000.00000000;659184790.08000000;659184790.08000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;817440000.00000000;659184790.08000000;0.00157640;N;N
10.513.639/0001-24;GAMA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-03-31;594313262.230000000000;;;;N;Investidores qualificados;553330928.44000000;343.20405252;553330928.44000000;343.20405252;553330928.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;343.20405252;343.20405252;1731661.55197239;N;N
10.513.639/0001-24;GAMA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-06-30;594313262.230000000000;;;;N;Investidores qualificados;553330928.44000000;343.20405252;553330928.44000000;343.20405252;553330928.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;343.20405252;343.20405252;1731661.55197239;N;N
10.513.639/0001-24;GAMA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-09-30;696216701.290000000000;;;;N;Investidores qualificados;553330928.44000000;343.20405252;553330928.44000000;343.20405252;553330928.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;343.20405252;343.20405252;2028579.48843546;N;N
10.513.639/0001-24;GAMA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-12-31;813470861.480000000000;;;;N;Investidores qualificados;553330928.44000000;343.20405252;553330928.44000000;343.20405252;553330928.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;343.20405252;343.20405252;2370225.10517295;N;N
10.522.692/0001-91;SERRA AZUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-03-31;50371244.470000000000;;;;N;Investidores qualificados;0.00000000;50458301.15423393;48916996.10000000;50458301.15423393;48916996.10000000;0.00000000;1.00000000;84.46940199;2.00000000;15.53060000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000194;1;3.00000000;50458301.15423393;50458301.15423393;0.99827470;N;N
10.522.692/0001-91;SERRA AZUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-06-30;50388427.320000000000;;;;N;Investidores qualificados;0.00000000;50458301.15423393;46992606.25000000;50458301.15423393;46992606.25000000;0.00000000;1.00000000;84.46939895;2.00000000;15.53060000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;99.99999839;1;3.00000000;50458301.15423393;50458301.15423393;0.99861520;N;N
10.522.692/0001-91;SERRA AZUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-09-30;50369000.000000000000;;;;N;Investidores qualificados;0.00000000;50458301.15423393;46992606.25000000;50458301.15423393;46992606.25000000;0.00000000;1.00000000;84.46940044;2.00000000;15.53060000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000013;1;3.00000000;50458301.15423393;50458301.15423393;0.99823020;N;N
10.522.692/0001-91;SERRA AZUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;46119834.320000000000;;;;N;Investidores qualificados;0.00000000;50580463.41604783;47103996.72000000;50580463.41604783;47103996.72000000;0.00000000;1.00000000;84.50690766;2.00000000;15.49309000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;99.99999727;1;3.00000000;50580463.41604783;50580463.41604783;0.91181120;N;N
10.545.324/0001-69;KINEA I PRIVATE EQUITY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA;2023-03-31;3666738.999999990000;;;;S;Investidores qualificados;250750000.00000000;170846.95329253;250750000.00000000;130544.79577000;166600633.93000000;0.00000000;3.00000000;0.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;99.56000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;170846.95329253;130544.79577000;28.08797530;N;N
10.545.324/0001-69;KINEA I PRIVATE EQUITY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA;2023-06-30;2650345.179999990000;;;;S;Investidores qualificados;187500000.00000000;170846.95329253;187500000.00000000;130544.79577000;166600633.93000000;0.00000000;3.00000000;0.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;99.56000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;170846.95329253;130544.79577000;20.30218940;N;N
10.545.324/0001-69;KINEA I PRIVATE EQUITY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA;2023-09-30;1580802.760000000000;;;;S;Investidores qualificados;187500000.00000000;170846.95329253;187500000.00000000;130544.79577000;166600633.93000000;0.00000000;3.00000000;0.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;99.56000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;170846.95329253;130544.79577000;12.10927440;N;N
10.545.324/0001-69;KINEA I PRIVATE EQUITY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA;2023-12-31;6577068.630000000000;;;;S;Investidores qualificados;187500000.00000000;170846.95329253;187500000.00000000;132757.53850000;166600633.93000000;0.00000000;3.00000000;0.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;99.56000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;170846.95329253;132757.53850000;49.54195970;N;N
10.566.009/0001-18;AGFA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2023-03-31;47215709.750000000000;;;;N;Investidores qualificados;0.00000000;170003.25614502;73111278.50000000;170003.25614502;153565211.04000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;170003.25614502;170003.25614502;277.73414945;N;N
10.566.009/0001-18;AGFA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2023-06-30;47220247.200000000000;;;;N;Investidores qualificados;0.00000000;170273.55528675;73111278.50000000;170273.55528675;153669779.98000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;170273.55528675;170273.55528675;277.31991101;N;N
10.566.009/0001-18;AGFA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2023-09-30;48008720.750000000000;;;;N;Investidores qualificados;0.00000000;173837.92237219;73111278.50000000;173837.92237219;154626404.98000000;0.00000000;6.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;173837.92237219;173837.92237219;276.16943469;N;N
10.566.009/0001-18;AGFA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2023-12-31;50968681.760000000000;;;;N;Investidores qualificados;0.00000000;184943.94629683;229027409.27000000;184943.94629683;229027409.27000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;184943.94629683;184943.94629683;275.58988970;N;N
