TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
CLASSES - FIP;13.611.406/0001-52;VITÓRIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;116167420.220000000000;;;;N;Investidores qualificados;0.00000000;4652061.72367654;0.00000000;4652061.72367654;0.00000000;0.00000000;1.00000000;99.99999998;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;99.99999998;1;1.00000000;4652061.72367654;4652061.72367654;24.97116915;N;N
CLASSES - FIP;13.716.004/0001-12;L2 PARTICIPAÇÕES  FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;648801343.200000000000;;;;S;Investidores profissionais;463920850.27000000;55484264.41000000;463920850.27000000;553678912.40828100;32747007.76000000;87338419.29720000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;55484264.41000000;553678912.40828100;1.17180071;N;N
CLASSES - FIP;13.716.004/0001-12;L2 PARTICIPAÇÕES  FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;649038892.470000000000;;;;S;Investidores profissionais;463920850.27000000;55484264.41000000;463920850.27000000;553678912.40828100;32747007.76000000;87001374.58950000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;55484264.41000000;553678912.40828100;1.17222975;N;N
CLASSES - FIP;13.812.224/0001-40;LACAN FLORESTAL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;315978620.060000000000;;;;S;Investidores qualificados;269200000.20000000;26920.00002000;269200000.20000000;25281.26904400;428242816.90000000;0.00000000;15.00000000;12.37000000;1.00000000;0.49000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;5.96000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;38.00000000;81.18000000;0.00000000;0.00000000;0.00000000;0.00000000;56.00000000;100.00000000;1;56.00000000;26920.00002000;25281.26904400;12498.52685441;N;N
CLASSES - FIP;13.812.224/0001-40;LACAN FLORESTAL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;314932960.410000000000;;;;S;Investidores qualificados;269200000.20000000;26920.00002000;269200000.20000000;25281.26904400;428242816.90000000;0.00000000;15.00000000;12.37000000;1.00000000;0.49000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;5.96000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;39.00000000;81.18000000;0.00000000;0.00000000;0.00000000;0.00000000;57.00000000;100.00000000;1;57.00000000;26920.00002000;25281.26904400;12457.16581165;N;N
CLASSES - FIP;13.883.056/0001-83;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES BPAC3 - MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;7161517206.790000000000;;;;S;Investidores qualificados;1700125883.22000000;1700125883.22000000;1700125883.22000000;879954876.53805260;1935679941.29410000;5326297415.44920000;287.00000000;65.88000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;37.00000000;4.90000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;28.20000000;0.00000000;0.00000000;1.00000000;1.02000000;326.00000000;100.00000000;1;326.00000000;1700125883.22000000;879954876.53805200;8.13850510;N;N
CLASSES - FIP;13.883.056/0001-83;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES BPAC3 - MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;8016431723.680000000000;;;;S;Investidores qualificados;1700125883.22000000;1700125883.22000000;1700125883.22000000;879954866.40739360;1935679941.29410000;5308572605.54460000;287.00000000;65.88000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;37.00000000;4.90000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;28.20000000;0.00000000;0.00000000;1.00000000;1.02000000;326.00000000;100.00000000;1;326.00000000;1700125883.22000000;879954866.40739400;9.11004870;N;N
CLASSES - FIP;13.884.810/0001-08;CTS - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;28963558.200000000000;;;;S;Investidores profissionais;175288075.35000000;175288075.35000002;175288075.35000000;172455667.74000000;172455667.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;175288075.35000002;172455667.74000000;0.16794785;N;N
CLASSES - FIP;13.884.810/0001-08;CTS - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;115183.240000000000;;;;S;Investidores profissionais;175288075.35000000;175288075.35000002;175288075.35000000;172455667.74000000;172455667.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;175288075.35000002;172455667.74000000;0.00066790;N;N
CLASSES - FIP;13.977.989/0001-30;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES ZEST PAR MULTIESTRATÉGIA -  RESPONSABILIDADE LIMITADA;2026-04-30;196433588.410000000000;;;;S;Investidores profissionais;207681479.33000000;207681479.33000000;207681479.33000000;200813774.80000000;200813774.80000000;95020494.18000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;207681479.33000000;200813774.80000000;0.97818781;N;N
CLASSES - FIP;13.977.989/0001-30;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES ZEST PAR MULTIESTRATÉGIA -  RESPONSABILIDADE LIMITADA;2026-08-31;194262571.310000000000;;;;S;Investidores profissionais;207681479.33000000;207681479.33000000;207681479.33000000;200963774.80000000;200963774.80000000;95060027.80000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;207681479.33000000;200963774.80000000;0.96665466;N;N
CLASSES - FIP;14.035.157/0001-67;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NUTRINVEST MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2026-04-30;99946329.640000000000;;;;N;Investidores qualificados;91550714.41000000;91866.71546197;91550714.41000000;91550.17551455;91550714.41000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;1;2.00000000;91866.71546197;91550.17551455;1091.71095608;N;N
CLASSES - FIP;14.035.157/0001-67;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NUTRINVEST MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2026-08-31;123073149.880000000000;;;;N;Investidores qualificados;91550714.41000000;91866.71546197;91550714.41000000;91550.17551455;91550714.41000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;1;2.00000000;91866.71546197;91550.17551455;1344.32456507;N;N
CLASSES - FIP;14.067.616/0001-94;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TERRA BRASIS RE 2 - MULTIESTRATÉGIA;2026-04-30;-474.230000000000;;;;N;Investidores profissionais;28026.21000000;28026.21226781;14219.71307781;28026.21226781;36547510.20000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;28026.21226781;28026.21226781;-0.01692095;N;N
CLASSES - FIP;14.067.616/0001-94;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TERRA BRASIS RE 2 - MULTIESTRATÉGIA;2026-08-31;-1191.590000000000;;;;N;Investidores profissionais;28026.21000000;28026.21226781;14219.71307781;28026.21226781;36547510.20000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;28026.21226781;28026.21226781;-0.04251698;N;N
CLASSES - FIP;14.067.618/0001-83;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TERRA BRASIS RE 1 - MULTIESTRATÉGIA;2026-04-30;15032.600000000000;;;;N;Investidores profissionais;27579.32000000;27579.31546359;27579.31546359;27579.31546359;33121853.24000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;27579.31546359;27579.31546359;0.54506792;N;N
CLASSES - FIP;14.067.618/0001-83;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TERRA BRASIS RE 1 - MULTIESTRATÉGIA;2026-08-31;4420.160000000000;;;;N;Investidores profissionais;27579.32000000;27579.31546359;27579.31546359;27579.31546359;33121853.24000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;27579.31546359;27579.31546359;0.16027084;N;N
CLASSES - FIP;14.113.407/0001-30;VISEU FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - CAPITAL SEMENTE;2026-04-30;51435867.000000000000;;;;N;Investidores profissionais;51435867.00000000;7934.60301910;51435867.00000000;7934.60301910;51435867.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;1;1.00000000;7934.60301910;7934.60301910;6482.47516305;N;N
CLASSES - FIP;14.113.407/0001-30;VISEU FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - CAPITAL SEMENTE;2026-08-31;55871394.950000000000;;;;S;Investidores profissionais;0.00000000;8628.36487148;55933784.94731680;8628.36487148;55933784.94731680;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;8628.36487148;8628.36487148;6475.31667729;N;N
CLASSES - FIP;14.188.179/0001-67;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES BFT MULTIESTRATÉGIA;2026-04-30;34061991.850000000000;;;;N;Investidores profissionais;34061991.85000000;14795.38793000;14795387.93000000;14795.38793000;14795387.93000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;37.67000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;62.33000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;1;1.00000000;93525661.22090630;93525661.22090630;1.38648898;N;N
CLASSES - FIP;14.188.179/0001-67;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES BFT MULTIESTRATÉGIA;2026-08-31;34035862.470000000000;;;;N;Investidores profissionais;34035862.47000000;55356.68764555;119177405.29000000;55356.68764555;119177405.29000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;37.67000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;62.33000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;unica;2.00000000;55356.68764555;55356.68764555;614.84644255;N;N
CLASSES - FIP;14.240.738/0001-30;FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATÉGIA BRASIL PETROLEO 1 RESPONSABILIDADE LIMITADA;2026-04-30;143601.070000000000;;;;S;Investidores qualificados;585364000.00000000;585364.00000000;585364000.00000000;314384.57276280;314384572.76000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;21.35000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;78.65000000;0.00000000;0.00000000;0.00000000;0.00000000;18.00000000;100.00000000;Unica;18.00000000;585364.00000000;314384.57276280;0.45676882;N;N
CLASSES - FIP;14.240.738/0001-30;FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATÉGIA BRASIL PETROLEO 1 RESPONSABILIDADE LIMITADA;2026-08-31;288241.020000000000;;;;S;Investidores qualificados;585364000.00000000;585364.00000000;585364000.00000000;314634.57276274;314634572.76000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;21.35000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;78.65000000;0.00000000;0.00000000;0.00000000;0.00000000;18.00000000;100.00000000;1;1.00000000;585364.00000000;314634.57276274;0.91611363;N;N
CLASSES - FIP;14.240.744/0001-98;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA BRASIL PETRÓLEO 2 RESPONSABILIDADE LIMITADA;2026-04-30;369487.480000000000;;;;S;Investidores qualificados;154639175.26000000;154639.17526000;154639175.26000000;111100.22911990;111100229.12000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;Unica;5.00000000;154639.17526000;111100.22911990;3.32571303;N;N
CLASSES - FIP;14.240.744/0001-98;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA BRASIL PETRÓLEO 2 RESPONSABILIDADE LIMITADA;2026-08-31;272821.490000000000;;;;S;Investidores qualificados;153056000.00000000;153056.00000000;153056000.00000000;111100.22911990;111100229.12000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;1.00000000;153056.00000000;111100.22911990;2.45563391;N;N
CLASSES - FIP;14.298.866/0001-35;KINEA COINVESTIMENTO III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA;2026-04-30;27317772.940200000000;;;;S;Investidores qualificados;0.00000000;64330.00733000;64330000.00000000;61114.96148000;63640825.46000000;0.00000000;2.00000000;10.35000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;28.23000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;61.41000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;99.99000000;1;9.00000000;64330.00733000;61114.96148000;446.98993950;N;N
CLASSES - FIP;14.298.866/0001-35;KINEA COINVESTIMENTO III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA;2026-08-31;28258585.320000000000;;;;S;Investidores qualificados;0.00000000;70989.67733000;64330000.00000000;61114.96148000;63640825.46000000;0.00000000;2.00000000;18.76000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;25.59000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;55.65000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;1;9.00000000;70989.67733000;61114.96148000;462.38408130;N;N
CLASSES - FIP;14.311.936/0001-48;PATRIMONIAL BLUE - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;5114416.480000000000;;;;S;Investidores qualificados;0.00000000;848766.08071580;23957527.99000000;848766.08071580;23957527.99000000;0.00000000;1.00000000;9.98085983;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;90.01914037;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000020;1;2.00000000;848766.08071580;848766.08071580;6.02570790;N;N
CLASSES - FIP;14.311.936/0001-48;PATRIMONIAL BLUE - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;5063913.580000000000;;;;S;Investidores qualificados;0.00000000;848766.08071580;23957527.99000000;848766.08071580;23957527.99000000;0.00000000;1.00000000;9.98085931;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;90.01913911;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;99.99999842;1;2.00000000;848766.08071580;848766.08071580;5.96620630;N;N
CLASSES - FIP;14.364.235/0001-77;FINVEST BSO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;127048828.310000000000;;;;S;Investidores qualificados;77902711.04000000;63.51611809;77902711.04000000;63.51611809;77902711.04000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;68.75000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;31.25000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;63.51611809;63.51611809;2000261.22707903;N;N
CLASSES - FIP;14.432.324/0001-03;BRATUS MIDDLE MARKET FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;19322376.830000000000;;;;S;Investidores qualificados;46583466.68000000;53.00000007;46583466.68000000;53.00000000;29181481.54000000;0.00000000;9.00000000;53.11000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;35.49000000;0.00000000;0.00000000;3.00000000;11.40000000;16.00000000;100.00000000;1;5.00000000;27.24179331;27.00000000;380641.52780071;N;N
