ID_Registro_Fundo;ID_Registro_Classe;CNPJ_Classe;Codigo_CVM;Data_Registro;Data_Constituicao;Data_Inicio;Tipo_Classe;Denominacao_Social;Situacao;Data_Inicio_Situacao;Classificacao;Indicador_Desempenho;Classe_Cotas;Classificacao_Anbima;Tributacao_Longo_Prazo;Entidade_Investimento;Permitido_Aplicacao_CemPorCento_Exterior;Classe_ESG;Forma_Condominio;Exclusivo;Publico_Alvo;Patrimonio_Liquido;Data_Patrimonio_Liquido;CNPJ_Auditor;Auditor;CNPJ_Custodiante;Custodiante;CNPJ_Controlador;Controlador
2787;26760;09277006000185;16586;2025-06-18;2025-06-18;2025-06-18;Classes de Cotas de Fundos FIP;Brasil Mezanino  Infraestrutura - Fundo de Investimento em Participações Multiestratégia - Responsab;Em Funcionamento Normal;2025-06-18;;;;;;S;;N;Fechado;;;24117495.86;2026-04-30;07326840000198;FORVIS MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LTDA.;37678915000160;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
2923;26777;11021363000120;13242;2025-06-02;2025-06-02;2025-06-02;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA ENERGIAS RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-02;;;;;;;;N;Fechado;;;89855261.25;2026-04-30;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
2982;26792;11512690000184;13277;2025-01-27;2025-01-27;2025-01-27;Classes de Cotas de Fundos FIP;Patria Infraestrutura Fundo de Investimento em Participações Mult Investimento no Exterior;Em Funcionamento Normal;2025-01-27;;;;;;S;;N;Fechado;;;790059064.72;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
3001;26796;11649762000130;13331;2025-05-28;2025-05-28;2025-05-28;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA TEAM - FUNDO DE INVESTIMENTO EM QUOTAS DE FIP;Em Funcionamento Normal;2025-05-28;;;;;;S;;N;Fechado;;;13767716.79;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
3089;26818;12517924000149;13340;2025-05-28;2025-05-28;2025-05-28;Classes de Cotas de Fundos FIP;Patria Infraestrutura Fundo de Investimentos em Quotas de Fundo de Investimento em Participações;Em Funcionamento Normal;2025-05-28;;;;;;S;;N;Fechado;;;33048356.36;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
3296;26864;14584094000106;10529;2025-05-21;2025-05-21;2025-05-21;Classes de Cotas de Fundos FIP;BTG PACTUAL INFRAESTRUTURA II FIC DE FI EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-21;;;;;;S;;N;Fechado;;;11287729.13;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
3299;26865;14596751000127;11100;2025-06-02;2025-06-02;2025-06-02;Classes de Cotas de Fundos FIP;BTG PACTUAL INFRAESTRUTURA II FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-02;;;;;;S;;N;Fechado;;;56193944.90;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;30306294000145;BANCO BTG PACTUAL S/A;;
3366;26885;15254448000109;7048;2024-06-09;2012-11-09;2024-06-09;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA MILÃO DE RESPONSABILIDADE ILIMITADA;Em Funcionamento Normal;2024-06-09;;;;;;N;;N;Fechado;;;1786580.32;2026-04-30;28455792000108;CONATUS AUDITORES INDEPENDENTES S/S;;;;
3528;26927;17322459000104;13870;2025-06-18;2025-06-18;2025-06-18;Classes de Cotas de Fundos FIP;ASTRA INFRAESTRUTURA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-18;;;;;;S;;N;Fechado;;;1711696831.33;2026-04-30;18596945000183;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES LTDA.;16695922000109;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;
3573;26935;17870733000180;13900;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;Patria Infraestrutura III Fundo de Investimento em Participações Multiestratégia;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;1492048895.92;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
3574;26936;17870798000125;13897;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;PÁTRIA BRASIL INFRAESTRUTURA III FUNDO DE INVESTIMENTO EM COTAS DE FIP RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;67541800.30;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
3628;26953;18623897000175;701;2023-12-13;2013-08-15;2023-12-13;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPACOES EM INFRAESTRUTURA ANESSA;Em Funcionamento Normal;2023-12-13;;;;;;;;N;Fechado;;;5762006.82;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;67030395000146;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
3678;26976;19095122000137;13978;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;Patria Infraestrutura III (+100) FIC de Fundo de Investimento em Participações;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;81279539.40;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
3789;27008;20835717000160;22250;2025-06-24;2025-06-24;2025-06-24;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPACOES EM INFRAESTRUTURA PARANAGUÁ;Em Funcionamento Normal;2025-06-24;;;;;;;;N;Fechado;;;15642139.42;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;67030395000146;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
3817;27019;21163276000160;17396;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA PIRINEUS;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;530882138.16;2026-04-30;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;39669186000101;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;
3946;27056;22450865000192;6912;2024-12-23;2016-06-25;2024-12-23;Classes de Cotas de Fundos FIP;NOVA INFRAESTRUTURA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2024-12-23;;;;;;S;;N;Fechado;;;14793236504.58;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
3977;27068;22945918000146;17574;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA SUPERPORTO;Em Funcionamento Normal;2025-06-30;;;;;;;;N;Fechado;;;0.04;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;67030395000146;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
3988;27073;23109759000102;16080;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA PROSPERIDADE;Em Funcionamento Normal;2025-06-25;;;;;;;;N;Fechado;;;719246535.13;2026-04-30;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4034;27084;23740741000104;17620;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA ORIGEM RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-27;;;;;;;;N;Fechado;;;116114520.65;2026-04-30;20840718000101;TATICCA AUDITORES INDEPENDENTES S.S. - EPP;22610500000188;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
4200;27152;27248864000183;12815;2025-05-21;2025-05-21;2025-05-21;Classes de Cotas de Fundos FIP;VINCI INFRA COINVESTIMENTO I FIP EM INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2025-05-21;;;;;;S;;N;Fechado;;;4335931.78;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4259;27177;28332012000132;5827;2024-10-28;2017-05-25;2024-10-28;Classes de Cotas de Fundos FIP;M. TRANSPORTATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2024-10-28;;;;;;S;;N;;;;745352768.31;2026-04-30;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;30306294000145;BANCO BTG PACTUAL S/A;;
4289;27195;28953928000100;17965;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA IV FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;7070814571.72;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4337;27223;29992920000115;18031;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;FRAM CAPITAL ITAMARACÁ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;;;;22920265.12;2026-04-30;40221974000110;ECOVIS WFA AUDITORES INDEPENDENTES S/S;;;;
4351;27231;30317464000197;18309;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;XP INFRA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;Fechado;;;1082335440.87;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
4464;27301;32222790000146;18252;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA SOLAR I RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;169605054.86;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4488;27315;32313958000129;14575;2025-06-11;2025-06-11;2025-06-11;Classes de Cotas de Fundos FIP;QUEBRA DENTES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA;Em Funcionamento Normal;2025-06-11;;;;;;S;;N;Fechado;;;1173415.79;2026-04-30;24882658000132;YPC AUDITUN S AUDITORIA INDEPENDENTE S/S;16695922000109;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;
4508;27326;32528571000190;6521;2024-06-13;2018-12-13;2024-06-13;Classes de Cotas de Fundos FIP;POWER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Liquidação;2024-12-30;;;;;;S;;N;;;;;;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
4510;27328;32625186000160;18287;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA IV FEEDER-A - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;801227424.29;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4533;27345;33255924000198;18570;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;LYON CAPITAL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Liquidação;2026-06-17;;;;;;S;;N;;;;5167477.46;2026-04-30;54080721000188;CLA - CLIFTON LARSON ALLEN BRASIL AUDITORES INDEPENDENTES S/S LTDA;;;;
4546;27355;33493640000130;18376;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA IV FEEDER-B FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;292019782.99;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4547;27356;33493641000184;16144;2025-06-20;2025-06-20;2025-06-20;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA IV FEEDER - C FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-20;;;;;;S;;N;Fechado;;;1155539804.90;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4557;27360;33601138000103;14567;2025-06-20;2025-06-20;2025-06-20;Classes de Cotas de Fundos FIP;VINCI ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-20;;;;;;N;;N;Fechado;;;599308014.92;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4568;27367;34027597000180;19127;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;PATRIA INFRAESTRUTURA ENERGIA CORE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;Fechado;;;1066670873.20;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
4569;27368;34027608000121;18635;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;XP INFRA III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;Fechado;;;1690781.74;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
4600;27389;34644159000160;23221;2025-06-20;2025-06-20;2025-06-20;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA IV FEEDER-D FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTI RESP LIMITADA;Em Funcionamento Normal;2025-06-20;;;;;;S;;N;Fechado;;;366473514.39;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4636;27410;35640741000111;10600;2025-05-21;2025-05-21;2025-05-21;Classes de Cotas de Fundos FIP;BTG PACTUAL INFRAESTRUTURA DIVIDENDOS FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-21;;;;;;S;;N;;;;380426153.05;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4642;27414;35640942000119;14745;2025-06-17;2025-06-17;2025-06-17;Classes de Cotas de Fundos FIP;PRISMA PROTON ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPACOES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-17;;;;;;S;;N;;;;431897789.41;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4645;27417;35641061000112;14800;2025-06-20;2025-06-20;2025-06-20;Classes de Cotas de Fundos FIP;ENDURANCE DEBT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-20;;;;;;S;;N;;;;450412399.07;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4648;27419;35654738000157;22845;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;RODOVIAS DO TIETÊ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;Fechado;;Qualificado;199856570.55;2026-04-30;03156926000169;SÊNIOR AUDITORES INDEPENDENTES S/S;16695922000109;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;
4672;27435;35812806000169;12432;2025-06-04;2025-06-04;2025-06-04;Classes de Cotas de Fundos FIP;CFO INFRAESTRUTURA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-04;;;;;;S;;N;Fechado;;;20979411.49;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;60746948000112;BANCO BRADESCO S.A.;;
4714;27461;36642570000122;16187;2025-06-24;2025-06-24;2025-06-24;Classes de Cotas de Fundos FIP;KNOX DEBT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-24;;;;;;S;;N;;;;1029158343.00;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
4723;27467;36697081000178;18686;2025-06-26;2025-06-26;2025-06-26;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA KAVOM;Em Funcionamento Normal;2025-06-26;;;;;;N;;N;Fechado;;;68755644.40;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;67030395000146;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
4728;27470;36771037000160;18791;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;PARQUES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;78723596.31;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
4782;27505;38057368000169;12947;2025-05-28;2025-05-28;2025-05-28;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-05-28;;;;;;S;;N;Fechado;;;44963428.79;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4788;27509;38074629000159;12971;2025-06-10;2025-06-10;2025-06-10;Classes de Cotas de Fundos FIP;MEZ ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURADE RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-10;;;;;;S;;N;Fechado;;;54967701.70;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
4797;27514;38243225000141;21377;2025-06-26;2025-06-26;2025-06-26;Classes de Cotas de Fundos FIP;PATRIA INFRAESTRUTURA ENERGIA CORE FEEDER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-26;;;;;;S;;N;Fechado;;;152400366.50;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
4858;27557;39883907000181;5878;2024-10-15;2021-06-10;2024-10-15;Classes de Cotas de Fundos FIP;N. SANEAMENTO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-15;;;;;;S;;N;;;;118291203.42;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;30306294000145;BANCO BTG PACTUAL S/A;;
4874;27570;40011359000189;11258;2025-05-30;2025-05-30;2025-05-30;Classes de Cotas de Fundos FIP;GUARÁ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-30;;;;;;S;;N;Fechado;;Qualificado;25067891.33;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4888;27579;40054782000166;11231;2025-06-02;2025-06-02;2025-06-02;Classes de Cotas de Fundos FIP;POLARIS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-06-02;;;;;;S;;N;;;;124326696.78;2026-04-30;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4918;27594;40670231000127;8800;2025-03-24;2021-01-22;2025-03-24;Classes de Cotas de Fundos FIP;GERIBÁ MAIS ENERGIA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-03-24;;;;;;S;;N;;;;342869811.35;2026-04-30;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;61820817000109;BANCO PAULISTA S.A.;;
4934;27608;40884088000176;12491;2025-05-23;2025-05-23;2025-05-23;Classes de Cotas de Fundos FIP;ATHON ENERGIA ESG I FIP INFRAESTRUTURA - INVESTIMENTO SUSTENTÁVEL RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-23;;;;;;S;;N;Fechado;;;683811014.97;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
4946;27614;40980983000194;16195;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;COLIBRI VERDE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;861641368.73;2026-04-30;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;30306294000145;BANCO BTG PACTUAL S/A;;
4975;27633;41082947000176;14877;2025-06-18;2025-06-18;2025-06-18;Classes de Cotas de Fundos FIP;VINCI INFRAESTRUTURA ÁGUA E SANEAMENTO STRATEGY FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-18;;;;;;S;;N;;;;447640071.48;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
4989;27642;41195840000134;9717;2025-04-30;2025-04-30;2025-04-30;Classes de Cotas de Fundos FIP;SOLAR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA EM LIQUIDAÇÃO;Em Liquidação;2026-03-24;;;;;;S;;N;Fechado;;;-28427.52;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5028;27670;41545186000141;11266;2025-04-04;2025-04-04;2025-04-04;Classes de Cotas de Fundos FIP;WAVE FUNDO DE INVESTIMENTO EM  PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-04-04;;;;;;S;;N;Fechado;;;443843.34;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5041;27679;41714441000132;7170;2024-08-14;2021-10-22;2024-08-14;Classes de Cotas de Fundos FIP;AZEVEDO & TRAVASSOS INFRAESTRUTURA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2024-08-14;;;;;;S;;N;Fechado;;;575672081.06;2026-04-30;03805426000100;MB - AUDITORES INDEPENDENTES SOCIEDADE SIMPLES;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
5128;27732;42736004000182;23582;2024-10-30;2024-10-30;2024-10-30;Classes de Cotas de Fundos FIP;PCS II COSTA ESMERALDA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2024-10-30;;;;;;S;;N;Fechado;;;12577417.83;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;37678915000160;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
5133;27737;42754352000182;5231;2023-10-05;2023-04-04;2023-10-05;Classes de Cotas de Fundos FIP;KINEA EQUITY INFRA I PRIVATE FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2023-10-05;;;;;;S;;N;Fechado;;;197294923.04;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
